Other_Seal_ID,Well_Report_ID,Other_Seal_Type,From,To,At
4499,11583343,Driven,null,null,58
4500,12002518,Drive Shoe,null,null,60
4501,11670310,Driven,null,null,118
4502,12002519,Drive Shoe,null,null,57
4503,11670375,Driven,null,null,76
4504,11670375,Welded Ring,null,null,63
4505,11670428,Driven,null,null,77
4506,11670428,Shale Trap,null,null,162
4507,11670476,Driven,null,null,78
4508,11670513,Driven,null,null,118
4509,11670558,Driven,null,null,70
4510,11670599,Driven,null,null,100
4511,11670641,Driven,null,null,160
4512,12002521,Drive Shoe,null,null,122
4513,11670682,Driven,null,null,98
4514,11670719,Driven,null,null,76
4515,11670756,Driven,null,null,78
4516,11705389,Driven,null,null,57
4517,11705366,Drive Shoe,null,null,65
4518,11705336,Drive Shoe,null,null,78
4519,11705310,Drive Shoe,null,null,40
4520,11705298,Drive Shoe,null,null,59
4521,12002523,Driven,null,null,74.5
4522,12002524,Driven,null,null,99
4523,12002525,Shale Trap,null,null,100
4524,12002525,Driven,null,null,100
4525,11705269,Drive Shoe,null,null,59
4526,11705248,Drive Shoe,null,null,38
4527,11705223,Drive Shoe,null,null,38
4528,11705196,Driven,null,null,60
4529,11705164,Drive Shoe,null,null,96
4530,11705129,Drive Shoe,null,null,118
4531,11705107,Drive Shoe,null,null,55
4532,11705085,Drive Shoe,null,null,98
4533,11705058,Drive Shoe,null,null,78
4534,11705031,Drive Shoe,null,null,158
4535,11705003,Drive Shoe,null,null,127
4536,11704970,Drive Shoe,null,null,40
4537,11704949,Drive Shoe,null,null,58
4538,12002527,Drive Shoe,null,null,180
4539,12002527,Shale Trap,null,null,179
4540,11687814,Drive Shoe,null,null,83
4541,11687793,Shale Trap,null,null,60
4542,12002528,Drive Shoe,null,null,140
4543,12002528,Shale Trap,null,null,139
4544,11687761,Shale Trap,null,null,68
4545,12002529,Drive Shoe,null,null,130
4546,12002529,Shale Trap,null,null,129
4547,12002531,Drive Shoe,null,null,38
4548,12002532,Drive Shoe,null,null,58
4549,12002533,Drive Shoe,null,null,78
4550,12002534,Drive Shoe,null,null,78
4551,12002535,Drive Shoe,null,null,38
4552,12002536,Drive Shoe,null,null,98
4553,12002536,Shale Trap,null,null,140
4554,12002537,Drive Shoe,null,null,98
4555,12002538,Drive Shoe,null,null,78
4556,12002539,Drive Shoe,null,null,98
4557,11687654,Drive Shoe,null,null,134
4558,11687608,Drive Shoe,null,null,136
4559,11687587,Drive Shoe,null,null,37
4560,11687565,Drive Shoe,null,null,57
4561,11687510,Shale Trap,null,null,175
4562,11687468,Drive Shoe,null,null,32
4563,12002542,Welded Ring,null,null,52
4564,11687419,Drive Shoe,null,null,77
4565,11687419,Shale Trap,null,null,170
4566,11687382,Drive Shoe,null,null,103
4567,11687345,Drive Shoe,null,null,37
4568,11687313,Welded Ring,null,null,20
4569,11687313,Drive Shoe,null,null,130
4570,11687294,Drive Shoe,null,null,37
4571,11687268,Drive Shoe,null,null,58
4572,11687227,Drive Shoe,null,null,36
4573,11687227,Shale Trap,null,null,140
4574,11687189,Drive Shoe,null,null,120
4575,11687153,Drive Shoe,null,null,45
4576,11687096,Shale Trap,null,null,220
4577,11687074,Drive Shoe,null,null,49
4578,11687051,Drive Shoe,null,null,50
4579,11686911,Drive Shoe,null,null,58
4580,11686877,Drive Shoe,null,null,43
4581,11686877,Shale Trap,null,null,215
4582,11686833,Drive Shoe,null,null,147
4583,11686718,Drive Shoe,null,null,62
4584,11686677,Drive Shoe,null,null,38
4585,11686677,Shale Trap,null,null,60
4586,11686640,Drive Shoe,null,null,69
4587,11686612,Drive Shoe,null,null,59
4588,11686562,Drive Shoe,null,null,148
4589,11686530,Drive Shoe,null,null,38
4590,11686530,Shale Trap,null,null,85
4593,11637647,Driven,null,null,58
4594,11686507,Drive Shoe,null,null,68
4595,11686483,Drive Shoe,null,null,109
4596,11686454,Drive Shoe,null,null,65
4597,11686411,Drive Shoe,null,null,47
4598,11686411,Shale Trap,null,null,215
4599,12002550,Shale Trap,null,null,206.5
4600,12002552,Drive Shoe,null,null,57
4601,11686386,Drive Shoe,null,null,78
4602,12002556,Shale Trap,null,null,114.5
4603,12002558,Shale Trap,null,null,157.5
4604,12000098,Driven,null,null,38
4605,12000114,Drive Shoe,null,null,59
4606,12000114,Shale Trap,null,null,100
4607,12000116,Drive Shoe,null,null,78
4608,12000117,Welded Ring,null,null,52
4609,11674697,Driven,null,null,33
4610,11675801,Driven,null,null,21
4611,11675836,Driven,null,null,45
4612,11637901,Driven,null,null,175
4613,11677415,Driven,null,null,36
4614,11664178,Driven,null,null,27.92
4615,11638007,Driven,null,null,10
4616,11638015,Driven,null,null,14
4617,11677992,Driven,null,null,42
4618,11638024,Driven,null,null,6
4619,11638336,Driven,null,null,9
4620,11638349,Driven,null,null,103
4621,11638394,Driven,null,null,177
4622,11638444,Driven,null,null,178
4623,11638514,Driven,null,null,58
4624,11662751,Driven,null,null,174
4625,11662810,Driven,null,null,264
4626,12002567,Shale Trap,null,null,80
4627,12002567,Driven,null,null,80
4628,11662890,Driven,null,null,184
4629,12002570,Drive Shoe,null,null,40
4630,12002570,Shale Trap,null,null,60
4631,12002573,Drive Shoe,null,null,0
4632,11588567,Driven,null,null,140
4633,12002574,Welded Ring,null,null,60
4634,11588522,Driven,null,null,216
4635,11588485,Driven,null,null,110
4636,11588434,Driven,null,null,176
4637,11588379,Driven,null,null,170
4638,11588338,Driven,null,null,217
4639,11638837,Driven,null,null,70
4640,11638886,Driven,null,null,110
4641,12002575,Driven,null,null,20
4642,12002576,Shale Trap,null,null,100
4643,12002576,Driven,null,null,100
4644,12002577,Driven,null,null,30.17
4645,12002583,Driven,null,null,96
4646,12002584,Driven,null,null,128
4647,12002586,Driven,null,null,40
4648,12002586,Shale Trap,null,null,40
4649,12002587,Driven,null,null,100
4650,12002587,Shale Trap,null,null,100
4651,12002382,Drive Shoe,null,null,40
4652,11639505,Driven,null,null,49
4653,12002590,Driven,null,null,60
4654,12002590,Shale Trap,null,null,60
4655,12002598,Driven,null,null,80
4656,12002598,Shale Trap,null,null,80
4658,12002599,Driven,null,null,60
4659,12002599,Shale Trap,null,null,60
4660,12002600,Driven,null,null,80
4661,12002600,Shale Trap,null,null,80
4662,12002603,Driven,null,null,40
4663,12002603,Shale Trap,null,null,40
4664,12002605,Driven,null,null,160
4665,12002605,Shale Trap,null,null,160
4666,12002417,Drive Shoe,null,null,59
4667,12002419,Drive Shoe,null,null,297
4668,12002426,Driven,null,null,26
4669,12002436,Driven,null,null,10
4670,11665636,Shale Trap,null,null,190
4671,11665809,Shale Trap,null,null,275
4672,11668338,Driven,null,null,231
4673,11668471,Driven,null,null,217
4675,11668636,Driven,null,null,91
4676,11668721,Driven,null,null,152
4677,11668781,Driven,null,null,128
4678,11668833,Driven,null,null,94
4679,11668868,Driven,null,null,98
4680,11668932,Driven,null,null,84
4681,11669159,Unknown,null,null,126
4682,11669233,Driven,null,null,156
4683,12002620,Welded Ring,null,null,60
4684,12002620,Formation Packer,null,null,65
4685,12002621,Welded Ring,null,null,39
4686,12002621,Formation Packer,null,null,80
4687,12002622,Drive Shoe,null,null,182
4688,12002622,Formation Packer,null,null,183
4689,12002623,Welded Ring,null,null,99
4690,12002623,Formation Packer,null,null,120
4691,12002624,Driven,null,null,190
4692,11669436,Driven,null,null,91
4693,11669473,Driven,null,null,115.5
4694,12002625,Shale Trap,null,null,230
4695,11676651,Driven,null,null,200
4696,11679984,Driven,null,null,57
4698,11671145,Driven,null,null,40
4699,12002627,Welded Ring,null,null,104
4700,12002627,Formation Packer,null,null,115
4701,12002628,Welded Ring,null,null,119
4702,12002628,Formation Packer,null,null,140
4703,12002629,Welded Ring,null,null,71
4704,12002629,Formation Packer,null,null,90
4705,12002630,Driven,null,null,85
4706,12002630,Shale Trap,null,null,85
4707,12002631,Driven,null,null,71
4708,12002631,Shale Trap,null,null,90
4709,12002632,Driven,null,null,41
4710,12002632,Shale Trap,null,null,60
4711,12002633,Driven,null,null,38.5
4712,12002633,Shale Trap,null,null,60
4713,12002634,Driven,null,null,18
4714,12002635,Drive Shoe,null,null,26
4715,12002635,Shale Trap,null,null,55
4716,12002636,Driven,null,null,0
4717,12002638,Shale Trap,null,null,24
4718,12002639,Shale Trap,null,null,155
4719,12002639,Driven,null,null,70.5
4720,11689621,Other,null,null,105
4721,11698260,Driven,null,null,100
4722,11698285,Driven,null,null,84.5
4723,11701489,Drive Shoe,null,null,98
4724,11701541,Drive Shoe,null,null,120
4725,12002640,Drive Shoe,null,null,99
4726,12002641,Drive Shoe,null,null,60
4727,12002641,Shale Trap,null,null,74
4728,12002642,Shale Trap,null,null,90
4729,12002643,Shale Trap,null,null,57
4730,12002644,Shale Trap,null,null,75
4731,12002651,Shale Trap,null,null,94
4732,12002652,Shale Trap,null,null,73
4733,12002653,Shale Trap,null,null,92
4734,12002654,Driven,null,null,120
4735,12002654,Shale Trap,null,null,120
4736,12002655,Driven,null,null,40
4737,12002655,Shale Trap,null,null,40
4738,12002657,Drive Shoe,null,null,70
4739,12002658,Drive Shoe,null,null,39.5
4740,11680756,K-Packer,null,null,186
4741,12002660,Drive Shoe,null,null,18
4742,12002662,Shale Trap,null,null,37
4743,12002666,Driven,null,null,49
4744,12002667,Drive Shoe,null,null,87
4745,12002667,Shale Trap,null,null,88
4746,12002669,Driven,null,null,60
4747,12002669,Shale Trap,null,null,60
4748,12002673,Drive Shoe,null,null,86
4749,12002675,Driven,null,null,97.998687
4750,12002676,Driven,null,null,80
4751,12002676,Shale Trap,null,null,80
4752,12002677,Driven,null,null,100
4753,12001555,Formation Packer,null,null,35
4754,12002678,Driven,null,null,140
4755,12002682,Other,null,null,13
4756,12002683,Other,null,null,15
4757,12002684,Other,null,null,13
4758,12002685,Other,null,null,10
4759,12002686,Drive Shoe,null,null,92
4760,12002688,Other,null,null,0
4761,12002690,Drive Shoe,null,null,91
4762,12002690,Shale Trap,null,null,93
4763,12002691,Driven,null,null,100
4764,12002691,Shale Trap,null,null,100
4765,12002692,Drive Shoe,null,null,30.5
4766,12002692,Shale Trap,null,null,70
4767,12002694,Drive Shoe,null,null,19
4770,12002698,Drive Shoe,null,null,18
4772,12002699,Shale Trap,null,null,91
4773,12002699,Drive Shoe,null,null,92
4775,12002700,Driven,null,null,60
4776,12002701,Shale Trap,null,null,193
4777,12002702,Shale Trap,null,null,80
4778,12002703,Shale Trap,null,null,80
4779,12002704,Shale Trap,null,null,224.409448
4780,12002705,Drive Shoe,null,null,18
4781,12002706,Shale Trap,null,null,139.763779
4782,12002708,Drive Shoe,null,null,38
4783,12002709,Shale Trap,null,null,99.5
4784,12002709,Drive Shoe,null,null,100
4785,11661803,Shale Trap,null,null,76
4786,11661803,Driven,null,null,76
4787,11661823,Driven,null,null,103
4788,11661842,Driven,null,null,95
4789,11661903,Driven,null,null,162
4790,11661991,Driven,null,null,118
4793,12001574,Formation Packer,null,null,300
4794,12002711,Drive Shoe,null,null,38
4795,12002711,Shale Trap,null,null,155
4796,12002712,Drive Shoe,null,null,18
4797,12002712,Shale Trap,null,null,70
4798,12002713,Drive Shoe,null,null,18
4799,12002713,Shale Trap,null,null,41
4800,12002714,Drive Shoe,null,null,100
4801,12002714,Shale Trap,null,null,120
4802,12002715,Drive Shoe,null,null,26
4803,12002716,Drive Shoe,null,null,153
4804,12002720,Shale Trap,null,null,211.5
4805,12002720,Drive Shoe,null,null,212
4806,12002722,Shale Trap,null,null,87.5
4807,12002722,Drive Shoe,null,null,88
4808,12002723,Welded Ring,null,null,63
4809,12002724,Shale Trap,null,null,58
4810,12002724,Drive Shoe,null,null,58.5
4811,12002725,Shale Trap,null,null,39.5
4812,12002725,Drive Shoe,null,null,40
4813,12002727,Welded Ring,null,null,50
4814,12002728,Shale Trap,null,null,144.5
4815,12002728,Drive Shoe,null,null,145
4816,12002729,Shale Trap,null,null,179.5
4817,12002729,Drive Shoe,null,null,180
4818,12002730,Drive Shoe,null,null,58
4819,12002730,Shale Trap,null,null,65
4820,12002731,Drive Shoe,null,null,38
4821,12002733,Drive Shoe,null,null,135
4822,12002734,Welded Ring,null,null,99
4823,12002734,Formation Packer,null,null,105
4824,11672797,Driven,null,null,175
4825,11674346,Shale Trap,null,null,99
4826,11674444,Shale Trap,null,null,46
4827,12002735,Driven,null,null,60
4828,12002735,Shale Trap,null,null,60
4829,12002596,Driven,null,null,0
4830,12002736,Drive Shoe,null,null,35
4831,12002747,Drive Shoe,null,null,0
4832,12002748,Driven,null,null,158
4833,12002748,Drive Shoe,null,null,0
4834,12002750,Drive Shoe,null,null,71
4835,12002750,Welded Ring,null,null,38
4836,11674591,Shale Trap,null,null,150
4837,11688257,Shale Trap,null,null,110
4838,12002752,Driven,null,null,54
4839,12002753,Welded Ring,null,null,39
4840,12002753,Formation Packer,null,null,45
4843,12002755,Driven,null,null,64
4844,12002756,Welded Ring,null,null,39
4845,12002756,Formation Packer,null,null,50
4846,12002757,Welded Ring,null,null,64
4847,12002757,Formation Packer,null,null,80
4848,12002759,Drive Shoe,null,null,90
4849,12002759,Formation Packer,null,null,100
4850,12002760,Welded Ring,null,null,39
4851,12002761,Shale Trap,null,null,90
4852,12002762,Shale Trap,null,null,92
4853,11700285,Driven,null,null,38
4854,11700302,Driven,null,null,61
4855,11700351,Driven,null,null,25
4856,11700369,Driven,null,null,58
4857,12002766,Shale Trap,null,null,140
4858,12002770,Welded Ring,null,null,20
4859,12002781,Driven,null,null,88
4860,12002782,Driven,null,null,71
4861,12002783,Driven,null,null,72
4863,12002785,Driven,null,null,162
4864,12002786,Driven,null,null,196
4865,12002787,Driven,null,null,90
4866,12002787,Drive Shoe,null,null,100
4867,12002788,Driven,null,null,5
4868,12002788,Drive Shoe,null,null,133
4869,12002788,K-Packer,null,null,140
4870,12002789,Formation Seal,null,null,160
4871,12002790,Welded Ring,null,null,58
4872,12002791,Driven,null,null,80
4873,12002791,Shale Trap,null,null,80
4876,11697502,Driven,null,null,120
4877,12002799,Driven,null,null,0
4878,12002803,Driven,null,null,100
4879,12002803,Shale Trap,null,null,100
4880,12002812,Shale Trap,null,null,140
4881,12002812,Driven,null,null,140
4882,12002813,Shale Trap,null,null,47
4883,12002813,Driven,null,null,0
4884,12002818,Drive Shoe,null,null,57
4885,12002819,Drive Shoe,null,null,120
4886,12002819,Shale Trap,null,null,240
4887,12002821,Drive Shoe,null,null,80
4888,12002821,Shale Trap,null,null,125
4889,12002822,Drive Shoe,null,null,98
4890,12002822,Shale Trap,null,null,200
4891,12002823,Drive Shoe,null,null,81
4892,12002824,Driven,null,null,60
4893,12002824,Shale Trap,null,null,60
4894,12002820,Driven,null,null,80
4895,12002820,Shale Trap,null,null,80
4896,12002825,Formation Packer,null,null,150
4897,12002825,Driven,null,null,100
4898,12002826,Drive Shoe,null,null,80
4899,12002827,Drive Shoe,null,null,37
4900,12002828,Drive Shoe,null,null,67
4901,12002829,Drive Shoe,null,null,111
4902,12002830,Drive Shoe,null,null,58
4903,12002830,Shale Trap,null,null,140
4904,12002833,Shale Trap,null,null,57
4905,12002832,Drive Shoe,null,null,97
4906,12002834,Drive Shoe,null,null,40
4907,12002834,Shale Trap,null,null,80
4908,12002835,Drive Shoe,null,null,57
4909,12002835,Shale Trap,null,null,190
4910,12002835,Shale Trap,null,null,250
4911,12002836,Drive Shoe,null,null,70
4912,12002837,Drive Shoe,null,null,75
4913,12002838,Drive Shoe,null,null,96
4914,12002839,Drive Shoe,null,null,37
4915,12002839,Shale Trap,null,null,200
4916,12002841,Drive Shoe,null,null,30
4917,12002842,Drive Shoe,null,null,58
4918,12002842,Shale Trap,null,null,180
4919,12002843,Welded Ring,null,null,140
4920,12002844,Shale Trap,null,null,98
4921,12002844,Driven,null,null,98
4922,12002845,Shale Trap,null,null,75
4923,12002845,Driven,null,null,75
4924,12002846,Driven,null,null,80
4925,12002846,Shale Trap,null,null,80
4926,12002847,Driven,null,null,60
4927,12002847,Shale Trap,null,null,60
4928,12002848,Drive Shoe,null,null,98
4929,12002849,Drive Shoe,null,null,38
4930,12002849,Shale Trap,null,null,90
4931,12002850,Drive Shoe,null,null,39
4932,12002851,Drive Shoe,null,null,180
4933,12002853,Drive Shoe,null,null,139
4934,12002853,Shale Trap,null,null,200
4935,12002855,Drive Shoe,null,null,38
4936,12002858,Driven,null,null,87
4937,12002859,Drive Shoe,null,null,39
4938,12002859,Shale Trap,null,null,250
4939,12002860,Shale Trap,null,null,71.5
4940,12002861,Drive Shoe,null,null,38
4941,12002861,Shale Trap,null,null,240
4942,11697474,Driven,null,null,0
4943,12002862,Drive Shoe,null,null,159
4944,12002863,Drive Shoe,null,null,119
4945,12002865,Drive Shoe,null,null,59
4946,12002864,Shale Trap,null,null,69.5
4947,12002866,Drive Shoe,null,null,135
4948,12002866,Shale Trap,null,null,220
4949,12002868,Drive Shoe,null,null,37
4950,12002868,Shale Trap,null,null,180
4951,12002868,Shale Trap,null,null,210
4952,12002869,Shale Trap,null,null,62.5
4953,12002870,Shale Trap,null,null,163.5
4954,12002871,Shale Trap,null,null,85.5
4955,11697435,Driven,null,null,0
4956,11697420,Driven,null,null,0
4957,12001698,Shale Trap,null,null,138
4958,12001699,Shale Trap,null,null,80
4959,12002872,Shale Trap,null,null,80
4960,12002872,Driven,null,null,80
4961,12002873,Formation Packer,null,null,90
4962,12002873,Shale Trap,null,null,80
4963,12002873,Driven,null,null,80
4964,12002875,Drive Shoe,null,null,189
4965,12002876,Drive Shoe,null,null,79
4966,12002877,Drive Shoe,null,null,265
4967,12002879,Shale Trap,null,null,83
4968,12002879,Driven,null,null,83
4969,12002881,Shale Trap,null,null,100
4970,12002881,Driven,null,null,100
4971,11602684,Driven,null,null,93
4972,12002882,Shale Trap,null,null,80
4973,12002882,Driven,null,null,80
4974,12002840,Shale Trap,null,null,85
4975,11671181,Drive Shoe,null,null,37
4976,11671181,Drive Shoe,null,null,37
4977,11671203,Drive Shoe,null,null,55
4978,11671203,Other,null,null,155
4979,11671203,Shale Trap,null,null,240
4980,11698401,Driven,null,null,0
4981,11698387,Driven,null,null,0
4982,11671247,Drive Shoe,null,null,58
