WELL_MEASURES_ID,WELL_TEST_ID,WELL_COMPLETION_INTERVAL,CURRENT_WELL_USE,WELL_DEPTH,WELL_DEPTH_TEXT,WELL_COMPLETION_UNIT,DEPTH_UNIT,WELL_IN_PIT,CREATE_TIMESTAMP,CREATE_USERID
1203871,10568,null,Domestic,50.6,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203873,9010,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203875,11192,null,"Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203877,12843,null,"Domestic and Agricultural (stock, irrigation)",28.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203879,9670,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203881,9671,null,"Domestic and Agricultural (stock, irrigation)",96.62,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203883,11792,null,Domestic,57.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203885,11657,null,Domestic,48.46,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203887,12844,null,Domestic,42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203889,12162,null,Domestic,58.52,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203891,7464,null,Other: not in use,54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203893,10787,null,"Domestic and Agricultural (stock, irrigation)",20.32,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203895,6108,null,Domestic,24.38,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203897,9672,null,Domestic,71,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203899,9673,null,"Domestic and Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203901,10140,null,Domestic,71,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203903,9961,null,"Domestic and Agricultural (stock, irrigation)",60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203905,11193,null,Domestic,25.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203907,11835,null,"Agricultural (stock, irrigation)",44.2,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203909,12845,null,Domestic,60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203911,6510,null,Domestic,41.15,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203913,9299,null,"Domestic and Agricultural (stock, irrigation)",85.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203915,12014,null,Domestic,60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203917,6109,null,Agricultural,39.62,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203919,11036,null,Domestic,48.76,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203921,10569,null,Domestic,57.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203923,12825,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203925,8444,null,"Domestic and Agricultural (stock, irrigation)",45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203927,11658,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203929,10676,null,Domestic,91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203931,7465,null,"Domestic and Agricultural (stock, irrigation)",91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203933,12846,null,"Domestic and Agricultural (stock, irrigation)",86.87,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203935,9011,null,Domestic,36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203937,12847,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203939,11836,null,"Domestic and Agricultural (stock, irrigation)",53.95,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203941,9012,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203943,9962,null,Domestic,62.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203945,6511,null,Other: not in use,85.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203947,11659,null,"Agricultural (stock, irrigation)",23.16,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203949,9300,null,"Agricultural (stock, irrigation)",24.38,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203951,6110,null,"Domestic and Agricultural (stock, irrigation)",23.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203953,12015,null,"Domestic and Agricultural (stock, irrigation)",56.39,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203955,6512,null,Domestic,108.81,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203957,12016,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203959,9674,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203961,5283,null,Domestic,121.92,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203963,7466,null,"Domestic and Agricultural (stock, irrigation)",19.2,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203965,12848,null,Domestic,15.24,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203967,7467,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203969,11037,null,Domestic,38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203971,11660,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203973,9587,null,Domestic,28.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203975,7468,null,"Agricultural (stock, irrigation)",20.3,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203977,9675,null,"Domestic and Agricultural (stock, irrigation)",42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203979,11194,null,"Domestic and Agricultural (stock, irrigation)",60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203981,9588,null,Domestic,97.54,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203983,10788,null,Other,60.96,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203985,9963,null,Domestic,62.79,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203987,10346,null,"Agricultural (stock, irrigation)",64.01,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203989,9964,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1203991,10141,null,Domestic,73.15,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203993,8445,null,Domestic,72.24,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203995,9013,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1203997,10677,null,"Domestic and Agricultural (stock, irrigation)",57.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1203999,6111,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204001,12163,null,"Domestic and Agricultural (stock, irrigation)",73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204003,7469,null,Domestic,45.43,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204005,11793,null,Domestic,85.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204007,11837,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204009,11661,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204011,6112,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204013,9965,null,"Domestic and Agricultural (stock, irrigation)",79.27,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204015,10789,null,"Domestic and Agricultural (stock, irrigation)",60.96,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204017,9301,null,"Domestic and Agricultural (stock, irrigation)",27.43,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204019,6513,null,Domestic,97.54,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204021,9014,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204023,9676,null,Other,41.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204025,10347,null,"Domestic and Agricultural (stock, irrigation)",60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204027,9966,null,Domestic,80.79,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204029,9967,null,"Domestic and Agricultural (stock, irrigation)",18.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204031,10790,null,"Agricultural (stock, irrigation)",45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204033,12164,null,"Domestic and Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204035,11838,null,"Domestic and Agricultural (stock, irrigation)",21.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204037,6113,null,"Domestic and Agricultural (stock, irrigation)",22.86,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204039,6114,null,Other,36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204041,10348,null,"Domestic and Agricultural (stock, irrigation)",22.14,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204043,9677,null,Domestic,74.37,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204045,11794,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204047,9968,null,"Domestic and Agricultural (stock, irrigation)",24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204049,9678,null,Other: not in use,24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204051,11195,null,Other: not in use,42.7,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204053,10570,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204055,9446,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204057,12849,null,"Domestic and Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204059,11839,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204061,10571,null,"Agricultural (stock, irrigation)",21.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204063,11840,null,Domestic,140.21,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204065,12850,null,Domestic,6.1,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204067,11795,null,Domestic,18.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204069,7470,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204071,9679,null,"Domestic and Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204073,9447,null,"Agricultural (stock, irrigation)",29.57,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204075,10678,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204077,12017,null,Domestic,78.64,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204079,10791,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204081,9302,null,Not being used,60.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204083,10792,null,"Industrial, Agricultural",51.51,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204085,9448,null,Domestic,60.96,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204087,10142,null,"Domestic and Agricultural (stock, irrigation)",28.04,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204089,6115,null,"Agricultural (stock, irrigation)",53.64,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204091,11196,null,"Agricultural (stock, irrigation)",78.33,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204093,11796,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204095,7471,null,"Domestic and Agricultural (stock, irrigation)",79.25,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204097,10679,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204099,12826,null,Domestic,36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204101,6514,null,Domestic,54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204103,9680,null,Not being used,33.53,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204105,10349,null,"Agricultural (stock, irrigation)",41.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204107,6515,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204109,11197,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204111,9449,null,Domestic,118.87,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204113,10572,null,"Domestic and Agricultural (stock, irrigation)",67.06,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204115,11198,null,Domestic,55,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204117,6116,null,"Domestic and Agricultural (stock, irrigation)",41.15,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204119,7472,null,"Agricultural (stock, irrigation)",40.84,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204121,11038,null,Domestic,30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204123,10573,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204125,10143,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204127,12018,null,domestic and agricultural,17.07,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204129,12019,null,Domestic,55.47,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204131,6117,null,"Domestic and Agricultural (stock, irrigation)",27.43,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204133,8446,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204135,11662,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204137,6118,null,"Domestic and Agricultural (stock, irrigation)",28,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204139,11199,null,null,null,null,null,null,null,2011-10-20T10:38:47.000Z,CONVERSION
1204141,10350,null,"Agricultural (stock, irrigation)",57.9,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204143,10144,null,"Domestic and Agricultural (stock, irrigation)",54.9,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204145,11039,null,domestic and agricultural,24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204147,8447,null,"Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204149,10574,null,Industrial,36.6,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204151,8448,null,"Domestic and Agricultural (stock, irrigation)",70.1,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204153,6516,null,Other,42.45,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204155,12165,null,"Agricultural (stock, irrigation)",48.8,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204157,10793,null,"Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204159,6517,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204161,9589,null,"Domestic and Agricultural (stock, irrigation)",22.86,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204163,12020,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204165,12021,null,Domestic,40.23,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204167,11663,null,"Domestic and Agricultural (stock, irrigation)",67.06,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204169,8449,null,"Domestic and Agricultural (stock, irrigation)",103.63,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204171,6518,null,Other: not yet in use,32,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204173,9450,null,"Domestic and Agricultural (stock, irrigation)",63.4,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204175,6119,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204177,10575,null,"Agricultural (stock, irrigation)",18.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204179,9303,null,Domestic,35.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204181,9590,null,Other: not in use,41.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204183,8450,null,Other: not in use,32.22,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204185,11040,null,"Domestic and Agricultural (stock, irrigation)",68.28,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204187,11797,null,Domestic,60.35,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204189,10145,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204191,11200,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204193,12022,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204195,9451,null,Domestic,22.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204197,10351,null,"Domestic and Agricultural (stock, irrigation)",63.09,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204199,10680,null,Domestic,64.62,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204201,10719,null,Other,30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204203,11664,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204205,9304,null,null,24.38,null,null,metres,No,2011-10-20T10:38:47.000Z,CONVERSION
1204207,10720,null,"Domestic and Agricultural (stock, irrigation)",27.74,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204209,9452,null,"Domestic and Agricultural (stock, irrigation)",11.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204211,10721,null,Stock,95,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204213,9453,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1204215,11798,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204217,11041,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1204219,7473,null,Domestic,46.33,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204221,9681,null,Domestic,60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204223,12851,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204225,9969,null,"Domestic and Agricultural (stock, irrigation)",62.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204227,11841,null,Domestic,66.45,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204229,12852,null,Domestic,24,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1204231,12827,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
