WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
3716,null,null,null,52.26751,-112.652856,null,16,NE,38,19,4,null,null,Southwest of house,NE-16-038-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3717,null,null,null,52.267935,-112.554724,null,18,NE,38,18,4,null,null,East of house,NE-18-038-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3718,null,null,null,51.9789,-113.810479,null,4,NW,35,27,4,null,null,15m north from tall milk silo,NW-04-035-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3719,null,null,null,52.972218,-113.328902,null,18,NE,46,23,4,1996,null,Barn well - Northwest of house,NE-18-046-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3720,null,null,null,52.971804,-113.328001,null,18,NE,46,23,4,null,null,In basement,NE-18-046-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3721,null,null,null,52.948089,-113.682091,null,10,SE,46,26,4,null,null,South west of house,SE-10-046-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3722,null,null,null,52.947619,-113.683789,null,10,SE,46,26,4,1977,null,West of house,SE-10-046-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3723,null,null,null,51.867944,-113.07525,null,28,SW,33,22,4,null,null,50' North of house,SW-28-033-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3724,null,null,null,51.45267,-113.01669,null,23,SW,32,22,4,1983,null,East of house,SW-23-032-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3725,null,null,null,51.4518,-113.00712,null,23,SE,32,22,4,null,null,In coolue,SE-23-032-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3726,null,226611,null,51.49498,-113.0462,null,17,SE,33,22,4,1963,null,175' sw of house,SE-17-033-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3727,null,226583,null,51.49372,-113.05056,null,8,NE,33,22,4,1966,null,SW of house 50' in well house,NE-08-033-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3728,null,null,null,51.678321,-113.314052,null,22,NE,31,24,4,1982,null,"South of house, 10 m",NE-22-031-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3729,null,null,null,52.333038,-113.505665,null,2,SW,39,25,4,null,null,7 m north of shop in pit,SW-02-039-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3730,null,null,null,52.651179,-113.48445,null,26,NE,42,25,4,null,null,5 m west of house,NE-26-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3731,null,289998,null,50.864546,-113.556526,null,16,SW,22,26,4,1998,null,"North of house, 25 m away",SW-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3732,null,251175,null,51.329523,-113.610912,null,28,SW,27,26,4,1986,null,in the main building at office,SW-28-027-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3733,null,1305172,null,51.330504,-113.608054,null,28,SW,27,26,4,2004,null,3 m West of car and truck building,SW-28-027-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3734,null,111871,null,50.876348,-113.557684,null,16,NW,22,26,4,1982,null,"East of house, at shop",NW-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3735,null,154306,null,50.869654,-113.538057,null,16,SE,22,26,4,1988,null,"SW of house, 90 m",SE-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3736,null,154307,null,50.864369,-113.538282,null,16,SE,22,26,4,1985,null,In shop,SE-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3737,null,240051,null,51.85344,-112.820906,null,30,SE,33,20,4,1978,null,Well located approximately 500 ft. west of landowners home within pumphouse in culvert (well pit),SE-30-033-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3738,null,1470405,null,52.309771,-113.029174,8,35,SE,38,22,4,null,null,15 m east of house,8-35-038-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3739,null,null,null,52.334977,-113.030108,null,12,SE,39,21,4,2006,null,20 m NE of house,SE-12-039-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3740,null,null,null,52.401952,-113.028845,null,36,NE,39,22,4,null,null,Inside small red barn,NE-36-039-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3741,null,null,null,51.044808,-113.236047,null,13,SW,24,24,4,null,null,Approx. 15 m SW of house,SW-13-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3742,null,null,null,52.856992,-113.280064,null,4,NE,45,23,4,null,null,Well is located inside the poultry barn,NE-04-045-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3743,null,null,null,50.914949,-113.397246,null,34,SW,22,25,4,null,null,20 m north west of house,SW-34-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3744,null,294401,null,51.072164,-113.229172,null,25,SW,24,24,4,2000,null,Approx. 6 m west of house,SW-25-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3745,null,null,null,50.877477,-113.397326,null,15,NW,22,25,4,null,null,Approx. 15 m NW of house,NW-15-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3746,null,299378,null,50.864348,-113.525191,null,15,SW,22,26,4,2002,null,NE from house,SW-15-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3747,null,null,null,51.603411,-113.215747,null,29,NW,30,23,4,1970,null,"East from main house, 250 m away",NW-29-030-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3748,null,null,null,51.601673,-113.218233,null,30,NE,30,23,4,null,null,"South from main house, 200 m in barn",NE-30-030-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3749,null,null,null,51.300502,-112.631295,null,17,SE,27,19,4,1974,null,20 m NW of house,SE-17-027-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3750,null,123488,null,51.312698,-112.652305,null,17,NW,27,19,4,null,null,50 m NE of house,NW-17-027-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3751,null,null,null,51.348638,-112.652606,null,32,SW,27,19,4,null,null,20 m north of house in pit,SW-32-027-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3752,null,1475618,null,50.876641,-113.540626,null,16,NE,22,26,4,2007,null,East of house,NE-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3753,null,135376,null,51.679187,-113.062478,null,28,SE,31,22,4,1984,null,"North of house, 10 m in pit",SE-28-031-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3754,null,null,null,51.675061,-113.029384,null,22,NE,31,22,4,1940,null,"North of house, 50 m in pit",NE-22-031-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3755,null,null,null,51.404224,-112.663912,null,19,SE,28,19,4,null,null,Bored well in basement of house,SE-19-028-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3756,null,1305145,null,50.878494,-113.397279,null,22,SW,22,25,4,2004,null,20 m west of house,SW-22-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3757,null,null,null,51.36451,-113.285997,null,2,SW,28,24,4,null,null,1.5 m east of house,SW-02-028-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3758,null,241502,null,50.876741,-113.54511,null,16,NE,22,26,4,1994,null,"East of house, 6 m",NE-16-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3759,null,null,null,52.325819,-113.673748,null,3,NW,39,26,4,null,null,80 meters north of residence,NW-03-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3760,null,255737,null,52.3325,-113.676611,null,3,NW,39,26,4,1994,null,70 meters east of residence,NW-03-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3761,null,99304,null,52.3325,-113.676611,null,3,NW,39,26,4,1988,null,300 meters east of residence,NW-03-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3762,null,290207,null,52.320732,-113.672042,null,3,SW,39,26,4,null,null,"In corals, 100 meters east of the residence",SW-03-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3763,null,290207,null,52.321017,-113.672972,null,3,SW,39,26,4,2002,null,5 meters east of the corals and silver cattle shed.  200 meters east of the residence,SW-03-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3764,null,102838,null,52.27664,-113.526735,null,21,SW,36,25,4,1974,null,27 meters east of residence,SW-21-036-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3765,null,110761,null,52.228555,-112.980586,null,32,NW,37,21,4,null,null,15 m south of house in pit,NW-32-037-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3766,null,null,null,52.245191,-112.886813,null,11,SE,38,21,4,null,null,50 m SW of house,SE-11-038-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3767,null,294955,null,52.237282,-112.892174,null,2,SE,38,21,4,null,null,150 m NE of house,SE-02-038-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3768,null,null,null,52.41685,-113.074911,null,2,NW,40,22,4,null,null,1 m north of shed in pit,NW-02-040-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3769,null,259140,null,52.421584,-113.083355,null,10,SE,40,22,4,null,null,null,SE-10-040-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3770,null,135382,null,51.699816,-113.026932,null,35,SW,31,22,4,1980,null,SE of Shop,SW-35-031-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3771,null,null,null,51.995888,-113.776682,null,10,NE,35,27,4,null,null,300 m west of residence,NE-10-035-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3772,null,285314,null,52.173149,-113.118848,null,17,SW,37,22,4,1996,null,Well is located approx. 8m north of house.,SW-17-037-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3773,null,162536,null,52.169436,-113.241663,null,9,NW,37,23,4,1978,null,Well is approx. 30m south of the house.,NW-09-037-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3774,null,null,null,52.202488,-113.397001,null,29,SE,37,24,4,1988,null,Approx. 30 m west of the house.,SE-29-037-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3775,null,null,null,52.199882,-113.408803,null,20,NW,37,24,4,2007,null,Well is located approx. 100m west of the house.,NW-20-037-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3776,null,235623,null,52.199807,-113.407658,null,20,NW,37,24,4,1994,null,Well is located 5m west of the house.,NW-20-037-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3777,null,129547,null,53.002174,-113.320127,null,30,NE,46,23,4,1973,null,Well is located inside a pit 2m east of the main house.,NE-30-046-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3778,null,null,null,52.943933,-113.273396,null,4,NE,46,23,4,1995,null,Well located approx. 10 metres southwest of the blue cattle shed.,NE-04-046-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3779,null,null,null,52.151297,-113.23508,null,4,NW,37,23,4,null,null,located in a pasture southeast of the access to Arc 12-4-37-23W4 from Highway 21.,NW-04-037-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3780,null,151403,null,50.920937,-113.386398,null,34,NE,22,25,4,1990,null,20 m south of house,NE-34-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3781,null,null,null,51.678816,-112.653347,null,29,SE,31,19,4,null,null,underneath the front porch on the east side of the house,SE-29-031-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3782,null,null,null,51.685715,-112.5761,null,25,NW,31,19,4,null,null,"In pump house, well head directly outside of pumphouse.  Pumphouse located 12 m SW of hog barn.",NW-25-031-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3783,null,null,null,51.331128,-113.130253,null,26,SE,27,23,4,null,null,in field NW of Colony,SE-26-027-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3784,null,null,null,51.125532,-113.211732,null,18,SW,25,23,4,null,null,South side or quarter.,SW-18-025-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3785,null,null,null,51.29695,-112.5484,null,29,NW,38,18,4,1990,null,"10 ft N of quonset, bored well",NW-29-038-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3786,null,null,null,51.29695,-112.5484,null,29,NW,38,18,4,1976,null,250 ft E of house by water tank,NW-29-038-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3787,null,null,null,52.294667,-112.562367,null,30,NE,38,18,4,1947,null,in pit in pump house/old cars,NE-30-038-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3788,null,null,null,51.844133,-112.96005,null,19,SE,33,21,4,null,null,null,SE-19-033-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3789,null,null,null,51.843567,-112.9636,null,19,SE,33,21,4,null,null,null,SE-19-033-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3790,null,null,null,51.827216,-112.951866,null,17,SW,33,21,4,null,null,null,SW-17-033-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3791,null,null,null,51.827183,-112.963666,null,18,SE,33,21,4,null,null,null,SE-18-033-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3792,null,null,null,52.081183,-113.14535,null,7,NW,36,22,4,2004,null,"N of pump house, S of silver bldg",NW-07-036-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3793,null,null,null,52.095766,-113.011,null,13,NE,36,22,4,null,null,null,NE-13-036-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3795,null,null,null,51.912233,-112.911983,null,16,SE,34,21,4,null,null,in pump house NW of house,SE-16-034-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3796,null,null,null,52.274017,-113.411133,null,18,NE,38,24,4,1998,null,pasture,NE-18-038-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3797,null,null,null,51.856333,-113.790333,null,29,SE,33,27,4,null,null,null,SE-29-033-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3798,null,null,null,52.269169,-112.907148,null,14,NW,38,21,4,null,null,in pump house,NW-14-038-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3799,null,1475619,null,51.41924,-113.4498,null,27,SW,28,25,4,2006,null,Approx. 7 metres East of House A (Well A),SW-27-028-25-W4,923,metres,2011-10-20T10:38:47.710Z,CONVERSION
3800,null,null,null,51.008286,-113.284614,null,33,NE,23,24,4,null,null,approx. 13m east of house under green/red lid,NE-33-023-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3801,null,null,null,51.146273,-112.911189,null,20,SW,25,21,4,null,null,approx. 60 feet west of house,SW-20-025-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3803,null,null,null,51.34745,-113.31062,null,33,SE,27,24,4,1950,null,in basement walk-out at Southeast corner of house (House Well),SE-33-027-24-W4,900,metres,2011-10-20T10:38:47.710Z,CONVERSION
3804,null,null,null,51.352542,-112.709518,null,35,NE,27,20,4,null,null,Approx 100ft from spring #1,NE-35-027-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3805,null,284268,null,51.124169,-113.448897,null,24,SE,25,25,4,1996,null,Approx. 2.5 M. South of House,SE-24-025-25-W4,925,metres,2011-10-20T10:38:47.710Z,CONVERSION
3806,null,null,null,50.892542,-112.660326,null,26,SE,22,20,4,null,null,Approx. 20' east of Quonset,SE-26-022-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3807,null,248371,null,50.367539,-113.366096,null,22,NW,16,25,4,null,null,inside garage; SW corner; 20 m east of house,NW-22-016-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3808,null,null,null,52.519422,-113.780477,15,11,NE,41,27,4,null,null,null,15-11-041-27-W4,null,metres,2011-10-20T10:38:47.000Z,CONVERSION
3809,null,null,null,52.519422,-113.780477,15,11,NE,41,27,4,null,null,null,15-11-041-27-W4,null,metres,2011-10-20T10:38:47.000Z,CONVERSION
3810,null,null,null,51.827219,-112.444274,null,14,SE,33,18,4,null,null,null,SE-14-033-18-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3811,null,null,null,51.016304,-113.052269,null,6,NE,24,22,4,null,null,Approx. 50ft S of house,NE-06-024-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3812,null,null,null,51.352421,-112.709801,null,34,NE,27,20,4,1977,null,Approx 1000ft from house,NE-34-027-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3813,null,null,null,52.386604,-113.453659,null,30,NW,39,24,4,null,null,null,NW-30-039-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3814,null,null,null,52.386604,-113.453659,null,30,NW,39,24,4,null,null,null,NW-30-039-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3815,null,null,null,52.386604,-113.453659,null,31,SW,39,24,4,null,null,null,SW-31-039-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3816,null,275832,null,52.694284,-113.299737,null,8,NE,43,23,4,2005,null,null,NE-08-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3817,null,275832,null,52.694319,-113.311786,null,8,NW,43,23,4,1981,null,null,NW-08-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3818,null,258713,null,52.633894,-113.345531,null,23,NE,42,24,4,1995,null,null,NE-23-042-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3819,null,null,null,51.676955,-112.639871,null,21,NW,31,19,4,2001,null,24 m north of house,NW-21-031-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3820,null,null,null,51.009286,-112.971143,null,2,SE,24,22,4,2003,null,Approx. 36ft east of house,SE-02-024-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3821,null,41194,null,52.730365,-113.323854,null,30,SE,43,23,4,2002,null,null,SE-30-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3822,null,null,null,52.701131,-113.202982,null,13,SE,43,23,4,null,null,null,SE-13-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3823,null,null,null,52.701131,-113.202982,null,13,SE,43,23,4,null,null,null,SE-13-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3824,null,295679,null,52.701527,-113.323862,null,18,SE,43,23,4,2000,null,null,SE-18-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3825,null,41193,null,52.671211,-113.263358,null,3,SW,43,23,4,2002,null,null,SW-03-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3826,null,275742,null,52.671099,-113.239208,null,2,SW,43,23,4,1975,null,null,SW-02-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3827,null,1030032,null,52.970629,-113.190841,null,18,NW,46,22,4,2002,null,null,NW-18-046-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3828,null,233652,null,52.890635,-113.239259,null,23,SW,45,23,4,1982,null,null,SW-23-045-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3829,null,276501,null,52.730365,-113.323854,null,30,SE,43,23,4,null,null,null,SE-30-043-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3830,null,null,null,52.278694,-112.791917,null,21,SE,38,20,4,null,null,null,SE-21-038-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3831,null,null,null,52.066444,-112.904777,null,2,SE,36,21,4,null,null,null,SE-02-036-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3832,null,null,null,52.12575,-112.750056,null,26,NE,36,20,4,null,null,null,NE-26-036-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3833,null,null,null,52.12575,-112.750056,null,26,NE,36,20,4,null,null,null,NE-26-036-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3834,null,null,null,50.928831,-113.078658,null,1,NE,23,23,4,null,null,approx. 150 ft. east of house,NE-01-023-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3835,null,155441,null,50.847801,-113.586509,null,6,NE,22,26,4,null,null,45.7 m E of Well Shed,NE-06-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3836,null,151364,null,50.92071,-113.617905,null,36,NW,22,27,4,1989,null,4.0 m S of house porch,NW-36-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3837,null,null,null,50.903383,-113.634883,null,26,NE,22,27,4,null,null,10.7 m W of house,NE-26-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3838,null,294621,null,50.853935,-113.676611,null,9,SE,22,27,4,2000,null,10 m N of Shop,SE-09-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3839,null,125481,null,50.860722,-113.62615,null,12,NW,22,27,4,1989,null,17.8m E of house,NW-12-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3840,null,null,null,50.892779,-113.635949,null,26,SE,22,27,4,null,null,1.29 m W of house,SE-26-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3841,null,null,null,50.860204,-113.720544,null,8,NW,22,27,4,null,null,in pump house 10.97 m N of House,NW-08-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3842,null,null,null,50.837925,-113.650811,null,30,NW,22,27,4,null,null,W of Shop and S of House,NW-30-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3843,null,null,null,50.893573,-113.764888,null,25,SW,22,28,4,1999,null,NW of house,SW-25-022-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3844,null,131410,null,50.899789,-113.76675,null,25,NW,22,28,4,null,null,6 m S of garage door,NW-25-022-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3845,null,111896,null,50.893799,-113.604633,null,30,SW,22,26,4,null,null,in pit SW of old windmill frame,SW-30-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3846,null,147500,null,50.916286,-113.657511,null,34,NE,22,27,4,1994,null,6.4 m E of house,NE-34-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3847,null,null,null,50.893522,-113.680207,null,28,SE,22,27,4,2004,null,20m E of house,SE-28-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3848,null,null,null,50.8411,-113.627025,null,1,SW,22,27,4,2006,null,10 m W of fence,SW-01-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3849,null,125472,null,50.848216,-113.62711,null,1,NW,22,27,4,1986,null,14 m east of main shop and north of hydrant,NW-01-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3850,null,125486,null,50.874294,-113.627369,null,13,NW,22,27,4,1988,null,21.3 m S of House,NW-13-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3851,null,null,null,51.762007,-112.786894,null,21,NW,32,20,4,null,null,Community Hall and Saloon,NW-21-032-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3852,null,null,null,51.762168,-112.788117,null,21,NW,32,20,4,null,null,"Municipal, Museum & Washrooms",NW-21-032-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3853,null,169780,null,50.862241,-113.683113,null,9,NE,22,27,4,1992,null,2.1 m S of Shop,NE-09-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3855,null,125516,null,50.87902,-113.607903,null,24,SE,22,27,4,1976,null,approx. 6.09m W of house,SE-24-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3856,null,238381,null,50.856265,-113.674244,null,10,NW,22,27,4,1993,null,south of house in a fenced in field,NW-10-022-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3857,null,null,null,52.633883,-113.309587,null,19,NW,42,23,4,null,null,null,NW-19-042-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
3858,null,null,null,52.633883,-113.309587,null,19,NW,42,23,4,1985,null,null,NW-19-042-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
